ID	logMb	logRb	minSigma	maxSigma
448.0	9.558823529411764	0.3999999999999999	5.7348366	8.177947

449.0	9.558823529411764	0.44999999999999996	5.7644477	8.116298

450.0	9.558823529411764	0.4999999999999998	5.7920046	8.053286

451.0	9.558823529411764	0.5499999999999998	5.8173456	7.988887

452.0	9.558823529411764	0.5999999999999999	5.8403077	7.9230976

453.0	9.558823529411764	0.6499999999999999	5.860726	7.855929

454.0	9.558823529411764	0.7	5.8784356	7.787404

455.0	9.647058823529411	-1.0	4.597946	10.202577

456.0	9.647058823529411	-0.95	4.6469893	10.108213

457.0	9.647058823529411	-0.9	4.695916	10.01512

458.0	9.647058823529411	-0.85	4.7447133	9.923505

459.0	9.647058823529411	-0.8	4.7933655	9.833609

460.0	9.647058823529411	-0.75	4.841855	9.745651

461.0	9.647058823529411	-0.7	4.890163	9.659871

462.0	9.647058823529411	-0.65	4.9382668	9.576492

463.0	9.647058823529411	-0.6000000000000001	4.9861436	9.495704

464.0	9.647058823529411	-0.55	5.0337663	9.417666

465.0	9.647058823529411	-0.5	5.0811043	9.3424835

466.0	9.647058823529411	-0.45000000000000007	5.1281257	9.270195

467.0	9.647058823529411	-0.4	5.1747923	9.200762

468.0	9.647058823529411	-0.3500000000000001	5.2210646	9.13407

469.0	9.647058823529411	-0.30000000000000004	5.2668967	9.069961

470.0	9.647058823529411	-0.2500000000000001	5.3122387	9.00816

471.0	9.647058823529411	-0.20000000000000007	5.357035	8.948377

472.0	9.647058823529411	-0.15000000000000002	5.401225	8.890269

473.0	9.647058823529411	-0.10000000000000009	5.444742	8.833472

474.0	9.647058823529411	-0.050000000000000044	5.487513	8.777612

475.0	9.647058823529411	-1.1102230246251565e-16	5.529456	8.722333

476.0	9.647058823529411	0.04999999999999982	5.5704856	8.667287

477.0	9.647058823529411	0.09999999999999987	5.6105046	8.612148

478.0	9.647058823529411	0.1499999999999999	5.649411	8.556642

479.0	9.647058823529411	0.19999999999999996	5.6870933	8.500518

480.0	9.647058823529411	0.25	5.723432	8.443564

481.0	9.647058823529411	0.2999999999999998	5.7582994	8.38561

482.0	9.647058823529411	0.34999999999999987	5.79156	8.326518

483.0	9.647058823529411	0.3999999999999999	5.8230715	8.266182

484.0	9.647058823529411	0.44999999999999996	5.852683	8.204532

485.0	9.647058823529411	0.4999999999999998	5.8802395	8.1415205

486.0	9.647058823529411	0.5499999999999998	5.9055805	8.077122

487.0	9.647058823529411	0.5999999999999999	5.9285426	8.0113325

488.0	9.647058823529411	0.6499999999999999	5.948961	7.944164

489.0	9.647058823529411	0.7	5.9666705	7.875639

490.0	9.735294117647058	-1.0	4.686182	10.2908125

491.0	9.735294117647058	-0.95	4.735225	10.196449

492.0	9.735294117647058	-0.9	4.784152	10.103355

493.0	9.735294117647058	-0.85	4.832949	10.011742

494.0	9.735294117647058	-0.8	4.8816013	9.9218445

495.0	9.735294117647058	-0.75	4.930091	9.833887

496.0	9.735294117647058	-0.7	4.978399	9.748107

497.0	9.735294117647058	-0.65	5.0265026	9.664728

498.0	9.735294117647058	-0.6000000000000001	5.0743794	9.5839405

499.0	9.735294117647058	-0.55	5.122002	9.505901

500.0	9.735294117647058	-0.5	5.1693406	9.430719

501.0	9.735294117647058	-0.45000000000000007	5.2163615	9.358431

502.0	9.735294117647058	-0.4	5.2630286	9.288998

503.0	9.735294117647058	-0.3500000000000001	5.309301	9.222306

504.0	9.735294117647058	-0.30000000000000004	5.3551326	9.158196

505.0	9.735294117647058	-0.2500000000000001	5.4004745	9.0963955

506.0	9.735294117647058	-0.20000000000000007	5.445271	9.0366125

507.0	9.735294117647058	-0.15000000000000002	5.489461	8.978505

508.0	9.735294117647058	-0.10000000000000009	5.532978	8.921708

509.0	9.735294117647058	-0.050000000000000044	5.575749	8.865849

510.0	9.735294117647058	-1.1102230246251565e-16	5.6176925	8.810569

511.0	9.735294117647058	0.04999999999999982	5.6587214	8.755523

512.0	9.735294117647058	0.09999999999999987	5.6987405	8.700384

513.0	9.735294117647058	0.1499999999999999	5.737647	8.644877

514.0	9.735294117647058	0.19999999999999996	5.775329	8.588754

515.0	9.735294117647058	0.25	5.811668	8.5318

516.0	9.735294117647058	0.2999999999999998	5.846535	8.4738455

517.0	9.735294117647058	0.34999999999999987	5.879796	8.414754

518.0	9.735294117647058	0.3999999999999999	5.9113073	8.354418

519.0	9.735294117647058	0.44999999999999996	5.940919	8.2927685

520.0	9.735294117647058	0.4999999999999998	5.9684753	8.229756

521.0	9.735294117647058	0.5499999999999998	5.9938164	8.165358

522.0	9.735294117647058	0.5999999999999999	6.0167785	8.099568

523.0	9.735294117647058	0.6499999999999999	6.0371966	8.032399

524.0	9.735294117647058	0.7	6.0549064	7.963875

525.0	9.823529411764707	-1.0	4.774417	10.379047

526.0	9.823529411764707	-0.95	4.8234596	10.284684

527.0	9.823529411764707	-0.9	4.872387	10.19159

528.0	9.823529411764707	-0.85	4.921184	10.099976

529.0	9.823529411764707	-0.8	4.969836	10.010079

530.0	9.823529411764707	-0.75	5.018326	9.922122

531.0	9.823529411764707	-0.7	5.066633	9.836342

532.0	9.823529411764707	-0.65	5.114738	9.752964

533.0	9.823529411764707	-0.6000000000000001	5.1626143	9.672174

534.0	9.823529411764707	-0.55	5.210237	9.594136

535.0	9.823529411764707	-0.5	5.257575	9.518954

536.0	9.823529411764707	-0.45000000000000007	5.3045964	9.446666

537.0	9.823529411764707	-0.4	5.3512635	9.377233

538.0	9.823529411764707	-0.3500000000000001	5.3975353	9.310541

539.0	9.823529411764707	-0.30000000000000004	5.4433675	9.246431

540.0	9.823529411764707	-0.2500000000000001	5.4887094	9.18463

541.0	9.823529411764707	-0.20000000000000007	5.533506	9.124847

542.0	9.823529411764707	-0.15000000000000002	5.5776963	9.06674

543.0	9.823529411764707	-0.10000000000000009	5.621213	9.009943

544.0	9.823529411764707	-0.050000000000000044	5.663984	8.9540825

545.0	9.823529411764707	-1.1102230246251565e-16	5.705927	8.898805

546.0	9.823529411764707	0.04999999999999982	5.7469563	8.843758

547.0	9.823529411764707	0.09999999999999987	5.7869754	8.788619

548.0	9.823529411764707	0.1499999999999999	5.825882	8.733112

549.0	9.823529411764707	0.19999999999999996	5.863564	8.676989

550.0	9.823529411764707	0.25	5.8999023	8.620035

551.0	9.823529411764707	0.2999999999999998	5.93477	8.56208

552.0	9.823529411764707	0.34999999999999987	5.968031	8.502989

553.0	9.823529411764707	0.3999999999999999	5.999542	8.442653

554.0	9.823529411764707	0.44999999999999996	6.029154	8.381003

555.0	9.823529411764707	0.4999999999999998	6.0567102	8.317991

556.0	9.823529411764707	0.5499999999999998	6.0820513	8.2535925

557.0	9.823529411764707	0.5999999999999999	6.1050134	8.187803

558.0	9.823529411764707	0.6499999999999999	6.1254315	8.120634

559.0	9.823529411764707	0.7	6.1431413	8.05211

560.0	9.911764705882353	-1.0	4.862653	10.467283

561.0	9.911764705882353	-0.95	4.911696	10.37292

562.0	9.911764705882353	-0.9	4.960623	10.279826

563.0	9.911764705882353	-0.85	5.00942	10.188211

564.0	9.911764705882353	-0.8	5.058072	10.098315

565.0	9.911764705882353	-0.75	5.1065617	10.010358

566.0	9.911764705882353	-0.7	5.154869	9.924578

567.0	9.911764705882353	-0.65	5.202974	9.841199

568.0	9.911764705882353	-0.6000000000000001	5.25085	9.76041

569.0	9.911764705882353	-0.55	5.298473	9.682372

570.0	9.911764705882353	-0.5	5.345811	9.60719

571.0	9.911764705882353	-0.45000000000000007	5.3928323	9.534902

572.0	9.911764705882353	-0.4	5.4394994	9.465468

573.0	9.911764705882353	-0.3500000000000001	5.4857717	9.398777

574.0	9.911764705882353	-0.30000000000000004	5.5316033	9.334667

575.0	9.911764705882353	-0.2500000000000001	5.5769453	9.272866

576.0	9.911764705882353	-0.20000000000000007	5.621742	9.213083

577.0	9.911764705882353	-0.15000000000000002	5.665932	9.154976

578.0	9.911764705882353	-0.10000000000000009	5.709449	9.098179

579.0	9.911764705882353	-0.050000000000000044	5.7522197	9.042319

580.0	9.911764705882353	-1.1102230246251565e-16	5.7941628	8.98704

581.0	9.911764705882353	0.04999999999999982	5.8351917	8.9319935

582.0	9.911764705882353	0.09999999999999987	5.8752112	8.876855

583.0	9.911764705882353	0.1499999999999999	5.914118	8.821348

584.0	9.911764705882353	0.19999999999999996	5.9518	8.765224

585.0	9.911764705882353	0.25	5.9881387	8.708271

586.0	9.911764705882353	0.2999999999999998	6.023006	8.650316

587.0	9.911764705882353	0.34999999999999987	6.056267	8.591225

588.0	9.911764705882353	0.3999999999999999	6.087778	8.530889

589.0	9.911764705882353	0.44999999999999996	6.1173897	8.469238

590.0	9.911764705882353	0.4999999999999998	6.144946	8.406227

591.0	9.911764705882353	0.5499999999999998	6.170287	8.341828

592.0	9.911764705882353	0.5999999999999999	6.193249	8.276039

593.0	9.911764705882353	0.6499999999999999	6.2136674	8.20887

594.0	9.911764705882353	0.7	6.231377	8.140346

595.0	10.0	-1.0	4.9508877	10.555518

596.0	10.0	-0.95	4.9999304	10.461156

597.0	10.0	-0.9	5.0488577	10.368061

598.0	10.0	-0.85	5.097655	10.276446

599.0	10.0	-0.8	5.146307	10.18655

600.0	10.0	-0.75	5.1947966	10.098593

601.0	10.0	-0.7	5.2431045	10.012813

602.0	10.0	-0.65	5.2912083	9.929434

603.0	10.0	-0.6000000000000001	5.339085	9.848646

604.0	10.0	-0.55	5.386708	9.770607

605.0	10.0	-0.5	5.434046	9.695425

606.0	10.0	-0.45000000000000007	5.481067	9.6231365

607.0	10.0	-0.4	5.527734	9.553703

608.0	10.0	-0.3500000000000001	5.574006	9.487012

609.0	10.0	-0.30000000000000004	5.619838	9.422902

610.0	10.0	-0.2500000000000001	5.66518	9.361101

611.0	10.0	-0.20000000000000007	5.7099767	9.301318

612.0	10.0	-0.15000000000000002	5.7541666	9.243211

613.0	10.0	-0.10000000000000009	5.7976837	9.186414

614.0	10.0	-0.050000000000000044	5.8404546	9.130554

615.0	10.0	-1.1102230246251565e-16	5.8823977	9.075274

616.0	10.0	0.04999999999999982	5.923427	9.020228

617.0	10.0	0.09999999999999987	5.963446	8.96509

618.0	10.0	0.1499999999999999	6.0023527	8.909583

619.0	10.0	0.19999999999999996	6.040035	8.853459

620.0	10.0	0.25	6.0763736	8.796506

621.0	10.0	0.2999999999999998	6.111241	8.738551

622.0	10.0	0.34999999999999987	6.1445017	8.67946

623.0	10.0	0.3999999999999999	6.1760125	8.619123

624.0	10.0	0.44999999999999996	6.2056246	8.557473

625.0	10.0	0.4999999999999998	6.233181	8.494461

626.0	10.0	0.5499999999999998	6.258522	8.430063

627.0	10.0	0.5999999999999999	6.281484	8.364274

628.0	10.0	0.6499999999999999	6.3019023	8.297105

629.0	10.0	0.7	6.3196115	8.22858

630.0	10.088235294117647	-1.0	5.0391226	10.643753

631.0	10.088235294117647	-0.95	5.0881658	10.549391

632.0	10.088235294117647	-0.9	5.1370926	10.456296

633.0	10.088235294117647	-0.85	5.1858897	10.364681

634.0	10.088235294117647	-0.8	5.234542	10.274785

635.0	10.088235294117647	-0.75	5.2830315	10.186829

636.0	10.088235294117647	-0.7	5.3313394	10.1010475

637.0	10.088235294117647	-0.65	5.379443	10.017669

638.0	10.088235294117647	-0.6000000000000001	5.42732	9.93688

639.0	10.088235294117647	-0.55	5.4749427	9.858842

640.0	10.088235294117647	-0.5	5.5222807	9.78366

641.0	10.088235294117647	-0.45000000000000007	5.569302	9.711371

642.0	10.088235294117647	-0.4	5.6159687	9.641938

643.0	10.088235294117647	-0.3500000000000001	5.6622415	9.575247

644.0	10.088235294117647	-0.30000000000000004	5.708073	9.511137

645.0	10.088235294117647	-0.2500000000000001	5.753415	9.449336

646.0	10.088235294117647	-0.20000000000000007	5.7982116	9.389553

647.0	10.088235294117647	-0.15000000000000002	5.842402	9.331446

648.0	10.088235294117647	-0.10000000000000009	5.8859186	9.274649

649.0	10.088235294117647	-0.050000000000000044	5.9286895	9.218789

650.0	10.088235294117647	-1.1102230246251565e-16	5.970633	9.163509

651.0	10.088235294117647	0.04999999999999982	6.011662	9.108463

652.0	10.088235294117647	0.09999999999999987	6.051681	9.053325

653.0	10.088235294117647	0.1499999999999999	6.0905876	8.997818

654.0	10.088235294117647	0.19999999999999996	6.1282697	8.941694

655.0	10.088235294117647	0.25	6.1646085	8.884741

656.0	10.088235294117647	0.2999999999999998	6.199476	8.826786

657.0	10.088235294117647	0.34999999999999987	6.2327366	8.767694

658.0	10.088235294117647	0.3999999999999999	6.264248	8.707358

659.0	10.088235294117647	0.44999999999999996	6.2938595	8.645709

660.0	10.088235294117647	0.4999999999999998	6.321416	8.582697

661.0	10.088235294117647	0.5499999999999998	6.346757	8.518298

662.0	10.088235294117647	0.5999999999999999	6.369719	8.452509

663.0	10.088235294117647	0.6499999999999999	6.390137	8.38534

664.0	10.088235294117647	0.7	6.407847	8.316815

665.0	10.176470588235293	-1.0	5.127359	10.731989

666.0	10.176470588235293	-0.95	5.176401	10.637627

667.0	10.176470588235293	-0.9	5.2253284	10.544532

668.0	10.176470588235293	-0.85	5.2741256	10.452917

669.0	10.176470588235293	-0.8	5.3227777	10.363021

670.0	10.176470588235293	-0.75	5.3712673	10.2750635

671.0	10.176470588235293	-0.7	5.419575	10.189283

672.0	10.176470588235293	-0.65	5.467679	10.105905

673.0	10.176470588235293	-0.6000000000000001	5.515556	10.025116

674.0	10.176470588235293	-0.55	5.5631785	9.947078

675.0	10.176470588235293	-0.5	5.6105165	9.871896

676.0	10.176470588235293	-0.45000000000000007	5.657538	9.799607

677.0	10.176470588235293	-0.4	5.704205	9.730174

678.0	10.176470588235293	-0.3500000000000001	5.750477	9.663483

679.0	10.176470588235293	-0.30000000000000004	5.796309	9.599373

680.0	10.176470588235293	-0.2500000000000001	5.841651	9.537572

681.0	10.176470588235293	-0.20000000000000007	5.8864474	9.477789

682.0	10.176470588235293	-0.15000000000000002	5.930638	9.419682

683.0	10.176470588235293	-0.10000000000000009	5.9741545	9.3628845

684.0	10.176470588235293	-0.050000000000000044	6.0169253	9.307024

685.0	10.176470588235293	-1.1102230246251565e-16	6.0588684	9.251745

686.0	10.176470588235293	0.04999999999999982	6.099898	9.196699

687.0	10.176470588235293	0.09999999999999987	6.139917	9.141561

688.0	10.176470588235293	0.1499999999999999	6.1788235	9.086054

689.0	10.176470588235293	0.19999999999999996	6.2165055	9.02993

690.0	10.176470588235293	0.25	6.2528443	8.972977

691.0	10.176470588235293	0.2999999999999998	6.2877116	8.915023

692.0	10.176470588235293	0.34999999999999987	6.3209724	8.85593

693.0	10.176470588235293	0.3999999999999999	6.3524833	8.795594

694.0	10.176470588235293	0.44999999999999996	6.3820953	8.733944

695.0	10.176470588235293	0.4999999999999998	6.4096518	8.670933

696.0	10.176470588235293	0.5499999999999998	6.434993	8.606534

697.0	10.176470588235293	0.5999999999999999	6.457955	8.540745

698.0	10.176470588235293	0.6499999999999999	6.478373	8.473576

699.0	10.176470588235293	0.7	6.4960823	8.405051

700.0	10.264705882352942	-1.0	5.2155933	10.820224

701.0	10.264705882352942	-0.95	5.264636	10.725861

702.0	10.264705882352942	-0.9	5.3135633	10.632767

703.0	10.264705882352942	-0.85	5.3623605	10.541152

704.0	10.264705882352942	-0.8	5.4110126	10.451256

705.0	10.264705882352942	-0.75	5.459502	10.363298

706.0	10.264705882352942	-0.7	5.50781	10.277518

707.0	10.264705882352942	-0.65	5.555914	10.1941395

708.0	10.264705882352942	-0.6000000000000001	5.6037908	10.113351

709.0	10.264705882352942	-0.55	5.651413	10.035314

710.0	10.264705882352942	-0.5	5.6987514	9.960131

711.0	10.264705882352942	-0.45000000000000007	5.745773	9.887842

712.0	10.264705882352942	-0.4	5.79244	9.818409

713.0	10.264705882352942	-0.3500000000000001	5.8387117	9.751718

714.0	10.264705882352942	-0.30000000000000004	5.884544	9.687608

715.0	10.264705882352942	-0.2500000000000001	5.929886	9.625807

716.0	10.264705882352942	-0.20000000000000007	5.9746823	9.566024

717.0	10.264705882352942	-0.15000000000000002	6.0188727	9.507916

718.0	10.264705882352942	-0.10000000000000009	6.0623894	9.451119

719.0	10.264705882352942	-0.050000000000000044	6.10516	9.395259

720.0	10.264705882352942	-1.1102230246251565e-16	6.147104	9.33998

721.0	10.264705882352942	0.04999999999999982	6.188133	9.284934

722.0	10.264705882352942	0.09999999999999987	6.228152	9.229795

723.0	10.264705882352942	0.1499999999999999	6.2670584	9.174289

724.0	10.264705882352942	0.19999999999999996	6.3047404	9.118165

725.0	10.264705882352942	0.25	6.341079	9.061212

726.0	10.264705882352942	0.2999999999999998	6.3759465	9.003257

727.0	10.264705882352942	0.34999999999999987	6.4092073	8.944165

728.0	10.264705882352942	0.3999999999999999	6.4407187	8.883829

729.0	10.264705882352942	0.44999999999999996	6.47033	8.82218

730.0	10.264705882352942	0.4999999999999998	6.4978867	8.759168

731.0	10.264705882352942	0.5499999999999998	6.5232277	8.694769

732.0	10.264705882352942	0.5999999999999999	6.54619	8.62898

733.0	10.264705882352942	0.6499999999999999	6.566608	8.5618105

734.0	10.264705882352942	0.7	6.5843177	8.493286

735.0	10.352941176470589	-1.0	5.303829	10.90846

736.0	10.352941176470589	-0.95	5.3528724	10.814096

737.0	10.352941176470589	-0.9	5.401799	10.721004

738.0	10.352941176470589	-0.85	5.4505963	10.629388

739.0	10.352941176470589	-0.8	5.4992485	10.539492

740.0	10.352941176470589	-0.75	5.547738	10.451534

741.0	10.352941176470589	-0.7	5.596046	10.365754

742.0	10.352941176470589	-0.65	5.64415	10.282375

743.0	10.352941176470589	-0.6000000000000001	5.6920266	10.201587

744.0	10.352941176470589	-0.55	5.7396493	10.1235485

745.0	10.352941176470589	-0.5	5.786988	10.048367

746.0	10.352941176470589	-0.45000000000000007	5.8340087	9.976078

747.0	10.352941176470589	-0.4	5.880676	9.906645

748.0	10.352941176470589	-0.3500000000000001	5.9269476	9.839953

749.0	10.352941176470589	-0.30000000000000004	5.9727798	9.775844

750.0	10.352941176470589	-0.2500000000000001	6.0181217	9.714043

751.0	10.352941176470589	-0.20000000000000007	6.062918	9.65426

752.0	10.352941176470589	-0.15000000000000002	6.107108	9.596152

753.0	10.352941176470589	-0.10000000000000009	6.150625	9.539355

754.0	10.352941176470589	-0.050000000000000044	6.1933956	9.483495

755.0	10.352941176470589	-1.1102230246251565e-16	6.2353396	9.428217

756.0	10.352941176470589	0.04999999999999982	6.276368	9.37317

757.0	10.352941176470589	0.09999999999999987	6.3163877	9.318031

758.0	10.352941176470589	0.1499999999999999	6.355294	9.262525

759.0	10.352941176470589	0.19999999999999996	6.3929763	9.206401

760.0	10.352941176470589	0.25	6.429315	9.149447

761.0	10.352941176470589	0.2999999999999998	6.4641824	9.091493

762.0	10.352941176470589	0.34999999999999987	6.497443	9.032401

763.0	10.352941176470589	0.3999999999999999	6.5289545	8.972065

764.0	10.352941176470589	0.44999999999999996	6.558566	8.910415

765.0	10.352941176470589	0.4999999999999998	6.5861225	8.847404

766.0	10.352941176470589	0.5499999999999998	6.6114635	8.783005

767.0	10.352941176470589	0.5999999999999999	6.6344256	8.717216

768.0	10.352941176470589	0.6499999999999999	6.654844	8.650046

769.0	10.352941176470589	0.7	6.6725535	8.581522

770.0	10.441176470588236	-1.0	5.392064	10.996695

771.0	10.441176470588236	-0.95	5.4411073	10.902332

772.0	10.441176470588236	-0.9	5.490034	10.8092375

773.0	10.441176470588236	-0.85	5.538831	10.717623

774.0	10.441176470588236	-0.8	5.5874834	10.627727

775.0	10.441176470588236	-0.75	5.635973	10.53977

776.0	10.441176470588236	-0.7	5.684281	10.453989

777.0	10.441176470588236	-0.65	5.7323847	10.37061

778.0	10.441176470588236	-0.6000000000000001	5.7802615	10.289822

779.0	10.441176470588236	-0.55	5.827884	10.211783

780.0	10.441176470588236	-0.5	5.8752227	10.136601

781.0	10.441176470588236	-0.45000000000000007	5.9222436	10.064313

782.0	10.441176470588236	-0.4	5.9689107	9.99488

783.0	10.441176470588236	-0.3500000000000001	6.015183	9.928188

784.0	10.441176470588236	-0.30000000000000004	6.0610147	9.8640785

785.0	10.441176470588236	-0.2500000000000001	6.1063566	9.802278

786.0	10.441176470588236	-0.20000000000000007	6.151153	9.742495

787.0	10.441176470588236	-0.15000000000000002	6.1953435	9.684387

788.0	10.441176470588236	-0.10000000000000009	6.2388606	9.62759

789.0	10.441176470588236	-0.050000000000000044	6.2816305	9.571731

790.0	10.441176470588236	-1.1102230246251565e-16	6.3235745	9.516451

791.0	10.441176470588236	0.04999999999999982	6.3646035	9.461405

792.0	10.441176470588236	0.09999999999999987	6.4046226	9.406266

793.0	10.441176470588236	0.1499999999999999	6.443529	9.3507595

794.0	10.441176470588236	0.19999999999999996	6.481211	9.294636

795.0	10.441176470588236	0.25	6.51755	9.237682

796.0	10.441176470588236	0.2999999999999998	6.5524173	9.179728

797.0	10.441176470588236	0.34999999999999987	6.585678	9.120636

798.0	10.441176470588236	0.3999999999999999	6.6171894	9.0603

799.0	10.441176470588236	0.44999999999999996	6.646801	8.99865

800.0	10.441176470588236	0.4999999999999998	6.6743574	8.935638

801.0	10.441176470588236	0.5499999999999998	6.6996984	8.87124

802.0	10.441176470588236	0.5999999999999999	6.7226605	8.80545

803.0	10.441176470588236	0.6499999999999999	6.7430787	8.738281

804.0	10.441176470588236	0.7	6.760788	8.669757

805.0	10.529411764705882	-1.0	5.480299	11.084929

806.0	10.529411764705882	-0.95	5.5293417	10.990566

807.0	10.529411764705882	-0.9	5.578269	10.897472

808.0	10.529411764705882	-0.85	5.627066	10.805858

809.0	10.529411764705882	-0.8	5.6757183	10.715961

810.0	10.529411764705882	-0.75	5.724208	10.628004

811.0	10.529411764705882	-0.7	5.7725153	10.542224

812.0	10.529411764705882	-0.65	5.8206196	10.458845

813.0	10.529411764705882	-0.6000000000000001	5.8684964	10.378057

814.0	10.529411764705882	-0.55	5.916119	10.300018

815.0	10.529411764705882	-0.5	5.963457	10.224836

816.0	10.529411764705882	-0.45000000000000007	6.0104785	10.152548

817.0	10.529411764705882	-0.4	6.0571456	10.083115

818.0	10.529411764705882	-0.3500000000000001	6.1034174	10.016423

819.0	10.529411764705882	-0.30000000000000004	6.1492496	9.952313

820.0	10.529411764705882	-0.2500000000000001	6.1945915	9.890512

821.0	10.529411764705882	-0.20000000000000007	6.239388	9.8307295

822.0	10.529411764705882	-0.15000000000000002	6.283578	9.772622

823.0	10.529411764705882	-0.10000000000000009	6.327095	9.715825

824.0	10.529411764705882	-0.050000000000000044	6.3698654	9.6599655

825.0	10.529411764705882	-1.1102230246251565e-16	6.411809	9.604686

826.0	10.529411764705882	0.04999999999999982	6.4528384	9.54964

827.0	10.529411764705882	0.09999999999999987	6.4928575	9.494501

828.0	10.529411764705882	0.1499999999999999	6.531764	9.438994

829.0	10.529411764705882	0.19999999999999996	6.569446	9.382871

830.0	10.529411764705882	0.25	6.605785	9.325917

831.0	10.529411764705882	0.2999999999999998	6.640652	9.267962

832.0	10.529411764705882	0.34999999999999987	6.673913	9.208871

833.0	10.529411764705882	0.3999999999999999	6.7054243	9.148535

834.0	10.529411764705882	0.44999999999999996	6.735036	9.0868845

835.0	10.529411764705882	0.4999999999999998	6.7625923	9.023873

836.0	10.529411764705882	0.5499999999999998	6.7879333	8.959475

837.0	10.529411764705882	0.5999999999999999	6.8108954	8.893685

838.0	10.529411764705882	0.6499999999999999	6.8313136	8.826516

839.0	10.529411764705882	0.7	6.8490233	8.757992

840.0	10.617647058823529	-1.0	5.568535	11.173165

841.0	10.617647058823529	-0.95	5.617578	11.078803

842.0	10.617647058823529	-0.9	5.666505	10.985708

843.0	10.617647058823529	-0.85	5.715302	10.8940935

844.0	10.617647058823529	-0.8	5.763954	10.804197

845.0	10.617647058823529	-0.75	5.8124437	10.716241

846.0	10.617647058823529	-0.7	5.8607516	10.63046

847.0	10.617647058823529	-0.65	5.9088554	10.547081

848.0	10.617647058823529	-0.6000000000000001	5.9567323	10.466293

849.0	10.617647058823529	-0.55	6.004355	10.388255

850.0	10.617647058823529	-0.5	6.051693	10.313072

851.0	10.617647058823529	-0.45000000000000007	6.0987144	10.240784

852.0	10.617647058823529	-0.4	6.1453815	10.1713505

853.0	10.617647058823529	-0.3500000000000001	6.1916533	10.104659

854.0	10.617647058823529	-0.30000000000000004	6.2374854	10.040549

855.0	10.617647058823529	-0.2500000000000001	6.2828274	9.978748

856.0	10.617647058823529	-0.20000000000000007	6.327624	9.918965

857.0	10.617647058823529	-0.15000000000000002	6.371814	9.860858

858.0	10.617647058823529	-0.10000000000000009	6.415331	9.804061

859.0	10.617647058823529	-0.050000000000000044	6.4581017	9.748201

860.0	10.617647058823529	-1.1102230246251565e-16	6.5000453	9.692922

861.0	10.617647058823529	0.04999999999999982	6.5410743	9.637876

862.0	10.617647058823529	0.09999999999999987	6.5810933	9.582737

863.0	10.617647058823529	0.1499999999999999	6.62	9.52723

864.0	10.617647058823529	0.19999999999999996	6.657682	9.471107

865.0	10.617647058823529	0.25	6.6940207	9.414153

866.0	10.617647058823529	0.2999999999999998	6.728888	9.356198

867.0	10.617647058823529	0.34999999999999987	6.762149	9.297107

868.0	10.617647058823529	0.3999999999999999	6.7936597	9.236771

869.0	10.617647058823529	0.44999999999999996	6.8232718	9.17512

870.0	10.617647058823529	0.4999999999999998	6.850828	9.112109

871.0	10.617647058823529	0.5499999999999998	6.876169	9.04771

872.0	10.617647058823529	0.5999999999999999	6.8991313	8.981921

873.0	10.617647058823529	0.6499999999999999	6.9195495	8.914752

874.0	10.617647058823529	0.7	6.937259	8.846228

875.0	10.705882352941178	-1.0	5.6567698	11.2614

876.0	10.705882352941178	-0.95	5.705813	11.167037

877.0	10.705882352941178	-0.9	5.7547398	11.073943

878.0	10.705882352941178	-0.85	5.803537	10.982328

879.0	10.705882352941178	-0.8	5.852189	10.892432

880.0	10.705882352941178	-0.75	5.9006786	10.804475

881.0	10.705882352941178	-0.7	5.9489865	10.718695

882.0	10.705882352941178	-0.65	5.997091	10.635316

883.0	10.705882352941178	-0.6000000000000001	6.044967	10.554527

884.0	10.705882352941178	-0.55	6.09259	10.476489

885.0	10.705882352941178	-0.5	6.139928	10.401307

886.0	10.705882352941178	-0.45000000000000007	6.1869493	10.329019

887.0	10.705882352941178	-0.4	6.2336164	10.259585

888.0	10.705882352941178	-0.3500000000000001	6.279888	10.192894

889.0	10.705882352941178	-0.30000000000000004	6.3257203	10.128784

890.0	10.705882352941178	-0.2500000000000001	6.3710623	10.066983

891.0	10.705882352941178	-0.20000000000000007	6.4158587	10.0072

892.0	10.705882352941178	-0.15000000000000002	6.4600487	9.949093

893.0	10.705882352941178	-0.10000000000000009	6.503566	9.892296

894.0	10.705882352941178	-0.050000000000000044	6.5463367	9.836436

895.0	10.705882352941178	-1.1102230246251565e-16	6.58828	9.7811575

896.0	10.705882352941178	0.04999999999999982	6.629309	9.72611

